destination_id,destination_slug,destination_name,place_id,place_name,category,location,image,rating,review_count,source,avg_cost
63,can-tho,Cần Thơ,1631,Ban Quản Lý Di Tích Thành Phố Cần Thơ,attraction,"Ban Quản Lý Di Tích Thành Phố Cần Thơ, 1 Ngô Văn Sở, Tân An, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1630,Báo Diễn đàn Doanh nghiệp-Văn Phòng Đại Diện,attraction,"Báo Diễn đàn Doanh nghiệp-Văn Phòng Đại Diện, Tầng 6, Tòa nhà VCCI, 12 Hòa Bình, An Cư, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1626,Bảo tàng Cần Thơ,attraction,"Bảo tàng Cần Thơ, 1 Hòa Bình, Tân An, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1628,Bảo tàng Hồ Chi Minh chi nhánh Đồng Bằng Sông Cửa Long,attraction,"Bảo tàng Hồ Chi Minh chi nhánh Đồng Bằng Sông Cửa Long, An Cư, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1627,Bảo tàng Quân khu 9,attraction,"Bảo tàng Quân khu 9, 6 Hòa Bình, An Cư, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1629,Bảo tàng tỉnh Sóc Trăng,attraction,"Bảo tàng tỉnh Sóc Trăng, 4 Hùng Vương, Phường 6, Sóc Trăng, Sóc Trăng","",0,0,goong_places,0
63,can-tho,Cần Thơ,1617,Cafe Cần Thơ,food,"Cafe Cần Thơ, Cái Khế, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1672,Cafe Phố,shopping,"Tân An, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1675,Cafe Trà Bốn Mùa,shopping,"Cafe Trà Bốn Mùa, 4 Đường Nguyễn Khuyến, Phường An Cư, Quận Ninh Kiều, Thành Phố Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1661,Can Tho Market,shopping,"Chợ Cần Thơ, Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1664,Chót Dung,shopping,"Chót Dung, Kế An, Kế Sách, Sóc Trăng","",0,0,goong_places,0
63,can-tho,Cần Thơ,1665,Chợ Cái Khế,shopping,"Chợ Cái Khế, Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1658,Cà phê Rolex - Hát Với Nhau Cờ Đỏ,entertainment,"Cà phê Rolex - Hát Với Nhau Cờ Đỏ, 80-82 Hà Huy Giáp, Cờ Đỏ, Cờ Đỏ, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1657,Câu lạc bộ Hát Với Nhau Huỳnh Nga,entertainment,"Câu lạc bộ Hát Với Nhau Huỳnh Nga, Thạnh Lộc, Vĩnh Thạnh, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1637,Công Viên Cần Thơ Center,nature,"Công Viên Cần Thơ Center, Trần Văn Trà, KDC Hưng Phú 1, Hưng Thạnh, Cái Răng, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1655,Công ty TNHH MTV Vinh Quang - Rạp Chiếu Phim,entertainment,"Công ty TNHH MTV Vinh Quang - Rạp Chiếu Phim, 251 Trần Ngọc Quế, Hưng Lợi, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1636,Công viên,nature,"Công viên, Đường số 58, Phú Thứ, Cái Răng, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1623,Cần Thơ,attraction,"Cần Thơ, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1659,Cửa hàng Hạt Giống Xuân Nông chi nhánh 30/4,entertainment,"Cửa hàng Hạt Giống Xuân Nông chi nhánh 30/4, 352 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1632,Di tích Bưng Đá Nổi - Lung Cột Cầu,attraction,"Di tích Bưng Đá Nổi - Lung Cột Cầu, Nhơn Nghĩa A, Châu Thành A, Hậu Giang","",0,0,goong_places,0
63,can-tho,Cần Thơ,1635,Di tích Long Mỹ,attraction,"Di tích Long Mỹ, Bình Thạnh, Long Mỹ, Hậu Giang","",0,0,goong_places,0
63,can-tho,Cần Thơ,1633,Di tích căn cứ tỉnh ủy Cần Thơ,attraction,"Di tích căn cứ tỉnh ủy Cần Thơ, Phương Bình, Phụng Hiệp, Hậu Giang","",0,0,goong_places,0
63,can-tho,Cần Thơ,1622,Du Lịch Cần Thơ Tây Đô,attraction,"Nguyễn Chí Thanh, Thới An Đông, Cần Thơ 94210","",0,0,goong_places,0
63,can-tho,Cần Thơ,1643,Khu Du lịch Sinh Thái Cung Đàn,nature,"Khu Du lịch Sinh Thái Cung Đàn, 79 Võ Nguyên Giáp, Hưng Thạnh, Cái Răng, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1647,Khu Du lịch Sinh Thái Đầm Sen,nature,"Khu Du lịch Sinh Thái Đầm Sen, 215 Lê Hồng Phong, Khu vực 4, Phường 4, Vị Thanh, Hậu Giang","",0,0,goong_places,0
63,can-tho,Cần Thơ,1645,Khu Sinh Thái - Ẩm thực Quê Mình,nature,"Khu Sinh Thái - Ẩm thực Quê Mình, 36 Đường Số 3, Hưng Lợi, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1650,Khu Vui Chơi - Nhóm trẻ Tuổi Thơ,entertainment,"Khu Vui Chơi - Nhóm trẻ Tuổi Thơ, Đường 1B, Hưng Thạnh, Cái Răng, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1625,Khu di tích Lịch sử Văn hóa - Địa điểm Chiến Thắng Ông Đưa,attraction,"Khu di tích Lịch sử Văn hóa - Địa điểm Chiến Thắng Ông Đưa, Định Môn, Thới Lai, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1634,Khu di tích căn cứ tỉnh ủy Hậu Giang,attraction,"Khu di tích căn cứ tỉnh ủy Hậu Giang, Phương Bình, Phụng Hiệp, Hậu Giang","",0,0,goong_places,0
63,can-tho,Cần Thơ,1624,Khu du lịch Khóm Cầu Đúc,attraction,"Khu du lịch Khóm Cầu Đúc, Địa điểm không tên, Road, Vị Thanh, Hậu Giang","",0,0,goong_places,0
63,can-tho,Cần Thơ,1644,Khu sinh thái Phong Điền,nature,"Khu sinh thái Phong Điền, Mỹ Khánh, Phong Điền, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1651,Khu vui chơi Giải trí Thiếu nhi Thiện Phát II,entertainment,"Khu vui chơi Giải trí Thiếu nhi Thiện Phát II, Thới Lai, Thới Lai, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1648,Khu vui chơi Kidzooona Cần Thơ,entertainment,"Khu vui chơi Kidzooona Cần Thơ, Khu dân cư Hưng Phú 1, Hưng Thạnh, Cái Răng, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1649,Khu vui chơi Thỏ Trắng,entertainment,"Khu vui chơi Thỏ Trắng, Nguyễn Văn Linh, An Khánh, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1653,Lotte Cinema,entertainment,"Lotte Cinema, Tầng 3, Lotte Mart, 84 Mậu Thân, An Hòa, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1621,Nhà Gỗ Cafe - Wood House Coffee Cần Thơ,food,"Nhà Gỗ Cafe - Wood House Coffee Cần Thơ, 40 Phạm Ngọc Thạch, Cái Khế, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1608,Nhà Hàng Cần Thơ 65,food,"Nhà Hàng Cần Thơ 65, 2/38 Đường Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1610,Nhà hàng Hoa Sứ,food,"Nhà hàng Hoa Sứ, KDL Cồn, Cái Khế, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1609,Nhà hàng Lúa Nếp,food,"Nhà hàng Lúa Nếp, Cái Khế, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1662,Nhà hàng Sao Hôm,shopping,"Nhà hàng Sao Hôm, Chợ Cần Thơ, Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1656,Nhà hát Tây Đô,entertainment,"Nhà hát Tây Đô, 105 Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1619,Ok Lah Kopi | Cafe Can Tho,food,"Ok Lah Kopi | Cafe Can Tho, 157 Huỳnh Cương, An Cư, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1671,Phòng Răng Mùa Xuân,shopping,"Phòng Răng Mùa Xuân, 84 Trương Công Định, Phường 2, Sóc Trăng","",0,0,goong_places,0
63,can-tho,Cần Thơ,1654,Phương Đông 4D Cinema,entertainment,"Phương Đông 4D Cinema, Maximark, 2 Hùng Vương, Thới Bình, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1614,Quán ăn Cội Nguồn,food,"Quán ăn Cội Nguồn, Nguyễn Văn Linh, An Khánh, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1613,Quán ăn Hoàng Quân 2,food,"Quán ăn Hoàng Quân 2, An Khánh, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1615,Quán ăn My My,food,"Quán ăn My My, 137 Quốc Lộ 91B, An Khánh, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1616,Quán ăn Ngọc Lan,food,"Quán ăn Ngọc Lan, 8 Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
63,can-tho,Cần Thơ,1612,Quán ăn Tuấn Anh,food,"Quán ăn Tuấn Anh, 28 Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","",0,0,goong_places,0
